name,group,url,sources,headers_json,status,pl_ms,seg_ms,seg_bytes,codec,w,h,verdict
TBC2,海外·综艺,https://stream-134630.castr.net/5fe35eae8c53540cab83659a/live_17ad3c50323511f08f79733d2dd68583/index.fmp4.m3u8,02,{},http-404,1862,0,0,,,,fail
TBC2,海外·综艺,https://stream-134630.castr.net/5fe35eae8c53540cab83659a/live_44ed95e05b6d11f18d5d85805abbdd6f/index.m3u8,02,{},ok,2419,2433,200001,h264,1920,1080,pass
TBMM TV,海外·综合,https://meclistv-live.ercdn.net/meclistv/meclistv.m3u8,02,{},ok,9876,3390,200001,h264,1280,720,pass
TBN,海外·宗教,https://livecdn.use1-0004.jwplive.com/live/sites/Yal8cmyO/media/fCGf6ROk/live.isml/.m3u8,02,{},http-404,942,0,0,,,,fail
TBN Armenia,海外·综合,https://164475.gvideo.io/mpegts/164475_650646/master_mpegts.m3u8,02,{},ok,3380,1964,200001,unknown,,,pass
TBN Baltia,海外·宗教,http://dc.tbnbaltia.eu:8088/dvr/rewind-21600.m3u8,02;11,{},ok,2072,1755,200001,h264,1920,1080,pass
TBN España,海外·宗教,https://edge.xn--tbnespaa-j3a.es/LiveApp/streams/tbnlive.m3u8,02,{},ok,1706,6076,200001,h264,1920,1080,pass
TBN Inspire,海外·宗教,https://livecdn.use1-0004.jwplive.com/live/sites/Yal8cmyO/media/yfFI83Xz/live.isml/.m3u8,02,{},http-404,478,0,0,,,,fail
TBN Nejat TV,海外·综合,https://hls.nejat.live/hls/stream.m3u8,02,{},ok,1472,2187,200001,h264,1280,720,pass
TBN Pacific,海外·综合,https://broadcast.tbnpacific.org.au:4430/stream/TBNPacificTV/playlist.m3u8,02,{},ok,8288,2294,200001,h264,1920,1080,pass
TBN TV,海外·综合,https://live.suricloud.com/hls/tbntv/index.m3u8,02,{},ok,2965,11079,2858164,h264,1280,720,pass
TBN UK,海外·综合,https://live-tbn-ssai.simplestreamcdn.com/v1/master/774d979dd66704abea7c5b62cb34c6815fda0d35/tbn-live/manifest.m3u8,02;11,{},ok,2700,1869,200001,unknown,,,pass
TBN Україна,海外·综合,https://5d23269b3ec0c.streamlock.net/WEB_Ukraine24/ngrp:Ukraine24.stream-adaptive/playlist.m3u8,02,{},ok,14503,12002,114040,h264,1280,720,pass
TBS Seoul,海外·综合,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8,02;14,{},ok,740,569,200001,h264,1920,1080,pass
TC Television,海外·综合,http://45.224.97.181:9999/TC/index.m3u8,02,{},ok,1571,2195,200001,h264,1920,1080,pass
TCM 10,国际新闻,https://live.tcm10.com.br/tcm10hd/stream.m3u8,02,{},ok,1331,3444,200001,h264,1280,720,pass
TCS+,海外·综合,https://telecorporacion.cdn.vustreams.com/live/19b307cf-3f2d-44cb-bce6-0fd65365c56a/live.isml/live.m3u8,02,{},no-response,283,0,0,,,,fail
TCT,海外·综合,https://cdn.jwplayer.com/live/broadcast/frRD2nUK.m3u8,02,{},ok,2678,1123,200001,h264,480,270,pass
TDI Radio TV,海外·音乐,https://peer2.tdiradio.com/static/streaming-playlists/hls/8f5d84ce-e8ac-4109-9975-9665f5605557/master.m3u8,02,{},ok,9065,2787,200001,h264,1280,720,pass
TDK 42,海外·综合,https://live-tdk42kz.cdnvideo.ru/tdk42kz/tdk42kz_720.smil/playlist.m3u8,02,{},ok,3752,2305,1058816,unknown,,,pass
澳視澳門,港台综艺,https://live3.tdm.com.mo/ch6/hd_ch6.live/playlist.m3u8,02;11,{},no-response,10001,0,0,,,,fail
澳視澳門,港台综艺,https://live3.tdm.com.mo/ch5/info_ch5.live/playlist.m3u8,02;11,{},no-response,10004,0,0,,,,fail
澳視澳門,港台综艺,http://61.244.22.4/ch1/ch1.live/playlist.m3u8,02;11,{},no-response,10004,0,0,,,,fail
澳視澳門,港台综艺,https://live3.tdm.com.mo/ch4/sport_ch4.live/playlist.m3u8,02;11,{},no-response,10006,0,0,,,,fail
TDN Medios,海外·综合,https://castv10.plugstreaming.com:19360/tdntv/tdntv.m3u8,02,{},http-404,1877,0,0,,,,fail
TDT Multimedia,海外·综合,https://video01.brascast.com/juan6318/juan6318/playlist.m3u8,02,{},http-404,2431,0,0,,,,fail
TDtv,海外·综合,https://cloudvideo.servers10.com:8081/8230/index.m3u8,02,{},ok,3114,3394,200001,h264,1280,720,pass
TDV TV,海外·宗教,https://stream.oursnetworktv.com/latin/TierraDeValientes/playlist.m3u8,02,{},http-404,868,0,0,,,,fail
Te Reo,海外·综合,https://i.mjh.nz/.r/te-reo.m3u8,02,{},ok,1659,685,200001,h264,480,270,pass
Tea TV,海外·综合,https://livefta.malimarcdn.com/ftaedge00/teatv.sdp/playlist.m3u8,02,{},ok,1817,1778,200001,h264,1280,720,pass
Teatr,海外·综合,http://hls127.freeott.top:8080/Teatr/video.m3u8,02,{},ok,1062,613,200001,h264,720,576,pass
Teatro TV,海外·综合,https://m.iostream.it/hls/teatrotv/teatrotv.m3u8,02,{},http-404,1948,0,0,,,,fail
Tech Storm,新马,https://cdn-telkomsel-01.akamaized.net/Content/HLS/Live/channel(abe4ead2-1a88-4330-9f41-382fcf94bba2)/index.m3u8,02,{},http-400,488,0,0,,,,fail
TED,海外·综合,https://d1b16tvvxk3tnu.cloudfront.net/TED.m3u8,02,{},seg-http-403,1755,576,0,,,,fail
Teen Mom (DE),海外·综艺,https://jmp2.uk/plu-62f3f05505e621000783df2f.m3u8,02,{},ok,2161,527,200001,unknown,,,pass
Teen Mom (DE),海外·综艺,https://jmp2.uk/plu-62d550d81054990007db7798.m3u8,02,{},ok,2129,1909,200001,h264,1216,684,pass
Teen Mom (DE),海外·综艺,https://jmp2.uk/plu-62e7fc8c0d061100083946a9.m3u8,02,{},ok,2058,2089,200001,h264,854,480,pass
Teen Mom (US),纪录片,https://jmp2.uk/plu-6127e12ed140e900077e7b6f.m3u8,02,{},ok,2303,2382,200001,h264,1216,684,pass
Teenage Mutant Ninja Turtles,海外·少儿,https://jmp2.uk/plu-62619405c733e8000732d1fe.m3u8,02,{},ok,3117,3505,200001,h264,854,480,pass
TeenNick,海外·少儿,http://315e5a5d.ottrast.com/iptv/MM4E93NGF5LADZ/2334/index.m3u8,02,{},no-segment,1093,0,0,,,,fail
TeenNick,海外·少儿,http://tvsen7.aynascope.net/teennick/index.m3u8,02,{},http-404,269,0,0,,,,fail
Tegar TV Lampung,海外·综合,http://wms.klikhost.com:1935/tegartv/tegartv/playlist.m3u8,02,{},http-404,789,0,0,,,,fail
Tehran,海外·综合,https://ncdn.telewebion.ir/tehran/live/playlist.m3u8,02;11,{},ok,6905,3378,157168,unknown,,,pass
Tehzeeb TV,海外·综合,https://cdn.pishow.tv/ott/live/239/master.m3u8,02,{},ok,2263,2412,200001,h264,1024,576,pass
Tekyemadahi,海外·综合,https://ncdn.telewebion.ir/tekyemadahi/live/playlist.m3u8,02,{},http-404,4340,0,0,,,,fail
Telavisión,海外·综合,https://stream.oursnetworktv.com/latin/telaVision/playlist.m3u8,02,{},http-404,796,0,0,,,,fail
Tele 1,海外·综合,https://tele1-live.ercdn.net/tele1/tele1.m3u8,02,{},ok,4477,4865,200001,unknown,,,pass
TELE 4 Ojocaliente,海外·综合,https://stream.oursnetworktv.com/latin/encoder53/playlist.m3u8,02,{},http-404,790,0,0,,,,fail
TELE 6,海外·综合,https://lbgo.bozztv.com/ssh101/ssh101/tele6/playlist.m3u8,02,{},ok,1959,3684,200001,h264,1920,1080,pass
Tele 7,海外·综合,https://ingest2-video.streaming-pro.com/tele7_ABR/stream/playlist.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 CrKey/1.44.191160""}",ok,5586,2619,200001,h264,426,240,pass
Tele7ABC,海外·综合,https://live.tele7abc.ro/hls/stream/index.m3u8,02,{},ok,6489,2767,200001,h264,1920,1080,pass
Tele7music,海外·音乐,https://live.tele7music.ro/hls/stream/index.m3u8,02,{},ok,1863,2094,200001,h264,1280,720,pass
Tele Abruzzo,海外·综合,http://uk4.streamingpulse.com:1935/TeleabruzzoTV/TeleabruzzoTV/playlist.m3u8,02;11,{},ok,2033,2219,180856,h264,720,400,pass
Tele Amiga,海外·综合,https://liveingesta118.cdnmedia.tv/teleamigatvlive/smil:dvrlive.smil/playlist.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 CrKey/1.44.191160""}",http-403,209,0,0,,,,fail
Tele Antillas,海外·综合,http://45.171.108.253:8888/TELEANTILLAS/index.m3u8,02,{},ok,1350,2580,200001,h264,1920,1080,pass
Tele Boston,海外·综艺,https://tv2.fastcast4u.com:3238/live/radiotelebostonlive.m3u8,02,{},ok,1260,12001,97927,h264,640,360,pass
Télé Congo,海外·综合,http://51.254.199.122:8080/telecongo/index.m3u8,02,{},no-response,5176,0,0,,,,fail
Tele Dajabon TV,海外·综合,https://5790d294af2dc.streamlock.net/dajabon/dajabon/playlist.m3u8,02,{},ok,2042,1885,200001,h264,1280,720,pass
Tele Dominicana TV,海外·音乐,https://vdopanel.jlahozconsulting.com/p/3417/hybrid/play.m3u8,02,{},ok,1165,2103,200001,h264,1280,720,pass
Tele Elx,海外·综合,https://tvdirecto.teleelx.es/stream/teleelx.m3u8,02,{},ok,971,2012,200001,h264,1920,1080,pass
Tele Fe Bolivia,海外·综合,https://59d39900ebfb8.streamlock.net/telefehd/telefehd/playlist.m3u8,02,{},ok,7348,6061,200001,h264,1280,720,pass
Tele Haiti,海外·综合,http://66.175.238.147:1935/live/myStream/playlist.m3u8,02,{},no-response,5084,0,0,,,,fail
Tele Liban,海外·综合,https://cdn.catiacast.video/abr/ed8f807e2548db4507d2a6f4ba0c4a06/playlist.m3u8,02;11,{},ok,3797,3790,200001,h264,1280,720,pass
Tele Liguria Sud,海外·综合,https://5f22d76e220e1.streamlock.net/tls/tls/playlist.m3u8,02,{},ok,6600,6345,200001,h264,1280,720,pass
Tele Louange,海外·宗教,https://5790d294af2dc.streamlock.net/8124/8124/playlist.m3u8,02,{},http-404,1085,0,0,,,,fail
Tele M1,海外·综合,https://cdnapisec.kaltura.com/p/1719221/sp/171922100/playManifest/entryId/1_ljzy3evp/format/applehttp/protocol/https/a.m3u8,02,{},http-404,927,0,0,,,,fail
Tele Mocoa Canal 10,海外·综合,https://live.amelbatv.co:81/telemocoalive/index.m3u8,02,{},http-404,1203,0,0,,,,fail
Tele Ola 44,海外·综合,https://teleola.ddns.net/hls/stream.m3u8,02,{},ok,2632,2880,200001,unknown,,,pass
Tele One 16,海外·综合,https://648026e87a75e.streamlock.net/teleone/teleone/playlist.m3u8,02;11,{},ok,2971,6083,200001,h264,1920,1080,pass
Tele Pam,海外·综合,https://watch.haitilive.net/app/2020/telepam/index.fmp4.m3u8,02,{},ok,2893,1374,200001,h264,1920,1080,pass
Tele Pavia,海外·综合,http://wms.shared.streamshow.it/telepavia/telepavia/playlist.m3u8,02,{},http-404,378,0,0,,,,fail
Tele Pegaso Catania,海外·综合,https://flash2.xdevel.com/telepegasocanale812/telepegasocanale812/playlist.m3u8,02;11,{},http-404,1886,0,0,,,,fail
Télé Péyi,海外·综合,https://edge20.vedge.infomaniak.com/livecast/ik:33dm06/manifest.m3u8,02,{},ok,9809,5057,200001,h264,1920,1080,pass
Tele Poder TV,海外·综合,https://cdn.telepoder.online:3229/dash/stream.m3u8,02,{},ok,2475,2798,200001,h264,1280,720,pass
Tele Posadas,海外·综合,https://lbgo.bozztv.com/giatv/giatv-teleposadastv/teleposadastv/playlist.m3u8,02,{},ok,2033,1471,200001,h264,1280,720,pass
Tele Proyecto TV,海外·综合,https://5790d294af2dc.streamlock.net/Teleproyecto/Teleproyecto/playlist.m3u8,02,{},ok,2060,2173,200001,h264,1280,720,pass
Tele Quattro,海外·综合,https://59d7d6f47d7fc.streamlock.net/telequattro/telequattro/playlist.m3u8,02,{},ok,3015,2323,200001,h264,1920,1080,pass
Tele Radio Sciacca,海外·综合,http://5cbd3bc28341f.streamlock.net:1935/trs_live/teleradiosciacca-tv/playlist.m3u8,02,{},http-404,1738,0,0,,,,fail
Tele Regency TV,海外·综合,https://streams.playtv.com.ng/Tele-Regency_TRTV/index.m3u8,02,{},ok,5662,2951,200001,h264,640,360,pass
Tele Safor,海外·综合,https://video.telesafor.com/hls/video.m3u8,02,{},ok,3388,7358,200001,unknown,,,pass
Tele Sahel,海外·综合,https://mediaserver1.castpin.com/hls/telesahel/index.m3u8,02,{},ok,6355,12009,59408,h264,1920,1080,pass
Tele Saltillo,海外·综合,https://servilive.com:3879/live/telesaltillolive.m3u8,02,{},ok,1863,2278,200001,h264,1280,720,pass
Tele Sondrio News,国际新闻,https://59d8c0cee6f3d.streamlock.net/tsn/tsn_mobile/playlist.m3u8,02,{},no-response,5100,0,0,,,,fail
Tele Tchad,海外·综合,https://strhlslb01.streamakaci.tv/str_tchad_tchad/str_tchad_multi/playlist.m3u8,02;11,{},no-response,5170,0,0,,,,fail
Tele Uno,海外·综合,http://tv.teleunotv.cr:1935/TVUNO/TVUNO/playlist.m3u8,02,{},ok,2847,1987,200001,h264,1920,1080,pass
Tele UV,海外·教育,https://58fe359775f31.streamlock.net/tvuv/myStream/playlist.m3u8,02,{},ok,2722,12003,130348,h264,1280,720,pass
Tele Vid,海外·宗教,https://liveingesta118.cdnmedia.tv/televidtvlive/smil:rtmp01.smil/playlist.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 CrKey/1.44.191160""}",http-403,176,0,0,,,,fail
Tele Yucatan,海外·综合,https://5ca3e84a76d30.streamlock.net/teleyucatan/videoteleyucatan/playlist.m3u8,02,"{""Referer"": ""https://www.teleyucatan.gob.mx/""}",ok,1807,2674,200001,h264,1920,1080,pass
Tele Zoukla,海外·音乐,https://vdo.pro-fhi.net:3228/stream/play.m3u8,02,{},ok,1725,6779,200001,h264,1280,720,pass
Teleacras,海外·综合,https://5cbd3bc28341f.streamlock.net:444/teleacras/live/playlist.m3u8,02,{},http-404,1012,0,0,,,,fail
Telealtura,海外·综合,https://lbgo.bozztv.com/ssh101/ssh101/telealtura/playlist.m3u8,02,{},http-404,986,0,0,,,,fail
Teleamazonas,海外·综合,http://45.171.108.253:8888/TELEAMAZONAS/index.m3u8,02,{},http-404,685,0,0,,,,fail
Teleamazonas,海外·综合,https://teleamazonas-live.cdn.vustreams.com/live/fd4ab346-b4e3-4628-abf0-b5a1bc192428/live.isml/playlist.m3u8,02,{},http-403,631,0,0,,,,fail
Teleangol,海外·综合,https://pantera1-100gb-cl-movistar.dps.live/teleangol/teleangol.smil/playlist.m3u8,02,{},ok,4151,4668,200001,h264,1920,1080,pass
Teleangol Radio,海外·音乐,https://pantera1-100gb-cl-movistar.dps.live/teleangolradio/teleangolradio.smil/playlist.m3u8,02,{},http-404,2482,0,0,,,,fail
Teleantioquia,海外·综合,http://138.121.15.230:9002/TELEANTIOQUIA/index.m3u8,02,{},ok,1842,3189,200001,mpeg2video,720,480,pass
TeleAragua,海外·综合,http://45.173.198.59:8080/hls/nginx3.m3u8?tla=,02,{},ok,681,11986,200001,h264,768,432,pass
TeleArena,海外·综合,https://5ce9406b73c33.streamlock.net/TeleArena/TeleArena.stream/playlist.m3u8,02,{},ok,2174,2357,200001,h264,1280,720,pass
Telearuba,海外·综合,https://backend-server-dot-telearuba-app.appspot.com/media/livestream13/playlist.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36""}",http-503,579,0,0,,,,fail
TeleBendicion,海外·宗教,https://ss2.tvrdomi.com:1936/telebendicion/telebendicion/playlist.m3u8,02,{},ok,1952,2094,200001,h264,1280,720,pass
TeleBilbao,海外·综合,https://tbilbo.dyndns.org/hls/stream.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 CrKey/1.44.191160""}",no-response,5089,0,0,,,,fail
Teleboconó,海外·综合,https://ssh101stream.ssh101.com/akamaissh101/ssh101/tcbstreaming/playlist.m3u8,02,{},no-response,189,0,0,,,,fail
TeleBrunca,海外·综合,https://59ef525c24caa.streamlock.net/telebrunca/telebrunca/playlist.m3u8,02,{},ok,4987,2029,200001,h264,1280,720,pass
Telecadena 7 y 4,海外·综合,http://45.167.2.101:8000/play/a07n/index.m3u8,02,{},ok-small,1161,794,188,h264,1024,720,pass
Telecafe,海外·综合,https://liveingesta318.cdnmedia.tv/telecafelive/smil:rtmp01.smil/playlist.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 CrKey/1.44.191160""}",http-403,579,0,0,,,,fail
Telecanal,国际新闻,http://45.232.210.1:8029/play/a00s/index.m3u8,02,{},no-response,5157,0,0,,,,fail
Telecanal 12,海外·综合,https://edge.essastream.com/telecanal12/tracks-v1a1/mono.m3u8,02,{},ok,1364,10270,1281408,h264,1280,720,pass
Telecanal 28,海外·综合,https://edge.essastream.com/telecanal28/tracks-v1a1/mono.m3u8,02,{},ok,1446,12005,1605596,h264,1280,720,pass
Telecanal Santa Cruz,国际新闻,https://origin-us.streaminghd.cl/telecanal/telecanal/playlist.m3u8,02,{},http-403,1068,0,0,,,,fail
Telecaribe,海外·综合,http://138.121.15.230:9002/TELECARIBE/index.m3u8,02,{},ok,2657,1678,200001,mpeg2video,720,480,pass
Telecaribe Plus,海外·综合,https://liveingesta118.cdnmedia.tv/telecaribetvlive/smil:rtmp02.smil/playlist.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 CrKey/1.44.191160""}",http-403,301,0,0,,,,fail
TeleCauquenes,国际新闻,https://lbgo.bozztv.com/ssh101/ssh101/telecauquenestv/playlist.m3u8,02,{},http-404,873,0,0,,,,fail
Teleceiba,海外·综合,https://teleceiba.com/stream/tlcb720.m3u8,02,{},ok,1667,2569,529220,h264,850,480,pass
Telecentro (DO),海外·综合,https://live2.telemicro.com.do/live/telecentrocast_1080p/playlist.m3u8,02,"{""User-Agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0"", ""Referer"": ""https://telemicro.com.do/players/13tv/index_pc.php""}",ok,1255,886,200001,h264,1920,1080,pass
Telecentro (VE),海外·综合,https://streamtv.intervenhosting.net:3531/live/telecentrovelive.m3u8,02,{},ok-small,1317,12004,48775,h264,854,480,pass
Telechiara,海外·综合,http://fms.tvavicenza.it:1935/telechiara/diretta/playlist.m3u8,02;11,{},ok,2275,3133,200001,h264,1280,720,pass
TeleCibaoHD,海外·综合,https://edge.essastream.com/telecibaotv/tracks-v1a1/mono.m3u8,02,{},ok,2077,6269,1759680,h264,1280,720,pass
TeleCinco Trelew,海外·综合,https://videohd.live:19360/8016/8016.m3u8,02,{},http-404,2176,0,0,,,,fail
Telecity Lombardia,海外·综合,https://64b16f23efbee.streamlock.net/telecitylombardia/telecitylombardia/playlist.m3u8,02;11,{},ok,2665,5494,200001,h264,1920,1080,pass
Telecolor Lombardia,海外·综合,https://1aadf145546f475282c5b4e658c0ac4b.msvdn.net/live/324149/hlbAWtl/playlist.m3u8,02;11,{},ok,7436,3272,200001,unknown,,,pass
Telecolor Yurimaguas,海外·综合,https://live.obslivestream.com/telecolormux/index.m3u8,02,{},ok,4397,1965,200001,h264,1920,1080,pass
Telecomercio TV,海外·综合,https://streaming.grupomediosdelnorte.com:19360/telecomerciotv/telecomerciotv.m3u8,02,{},http-404,1342,0,0,,,,fail
Telecontacto,海外·综合,https://streaming.grupomediosdelnorte.com:19360/telecontacto/telecontacto.m3u8,02,{},ok,966,1486,200001,h264,1920,1080,pass
Telecosta,海外·综合,https://telecosta.botlife.app/memfs/6ba9dc9a-aff4-4e4e-9466-a9f0c714b60b.m3u8,02,{},http-404,1718,0,0,,,,fail
Telecosta,海外·综合,https://tv91.hostingnuclear.com:19360/telecosta/telecosta.m3u8,02,{},ok,4098,1958,200001,h264,1920,1080,pass
TeleDanlí Canal 9,海外·综合,https://cloud2.streaminglivehd.com:1936/8224/8224/playlist.m3u8,02,{},http-404,1040,0,0,,,,fail
Teledeporte,体育,https://rtve01p.origin.c21livecloud.com/live-origin/tdp-hls/bitrate_1.m3u8,02,{},ok,2620,7520,200001,h264,1920,1080,pass
TeleDom,海外·综合,https://iam-profi.ru/hls-live/livepkgr/_definst_/liveevent/td720.m3u8,02,{},ok,9774,8643,2942952,h264,1280,720,pass
Telefe Buenos Aires,海外·综合,http://45.134.141.161:2200/ARG/TELEFE_HD/index.m3u8,02;11,{},ok,1648,2173,200001,h264,1280,720,pass
Telefe Interior,海外·综合,http://200.91.32.158:8080/telefehdvalle/index.m3u8,02,{},http-400,822,0,0,,,,fail
Telefe Internacional,海外·综合,http://190.108.83.69:8000/play/a08l/index.m3u8,02,{},ok,1345,3882,385588,h264,720,480,pass
Telefe Rosario,海外·综合,https://smt-usr-edge01.sensa.com.ar/output/ARR2/TelefeRosarioH/playlist.m3u8,02,{},no-response,5095,0,0,,,,fail
Telefe Salta,海外·综合,https://canal11saltatv.unpocodeawita.workers.dev/,02,{},no-segment,1647,0,0,,,,fail
Telefe Tucuman,海外·综合,https://g2.mc-hor.transport.edge-access.net/a05/ngrp:elochotv-100168_all/Playlist.m3u8?sense=true,02,{},http-403,3379,0,0,,,,fail
Telefoggia,海外·综合,http://wms.shared.streamshow.it/telefoggia/mp4:telefoggia/playlist.m3u8,02,{},ok,1565,1671,200001,h264,960,544,pass
TeleFórmula,海外·综合,https://mdstrm.com/live-stream-playlist/62f2c855f7981b5a5a2d8763.m3u8,02;11,{},ok,12512,2255,200001,unknown,,,pass
Telefriuli,海外·综合,https://5757bf2aa08e42248fb9b9d620f5d900.msvdn.net/live/S11646715/pE3ax0lT0rBd/playlist.m3u8,02;11,{},ok,6333,4892,200001,h264,1920,1080,pass
Telefuturo (DO),海外·综合,http://190.122.104.210:5080/LiveApp/streams/tfuturo.m3u8,02,{},ok,587,1755,200001,h264,704,480,pass
Telefuturo (PY),海外·综合,https://copacotf.desdeparaguay.net/telefuturo/telefuturo_py_alta/playlist.m3u8,02,"{""Referer"": ""https://www.telefuturo.com.py""}",ok,3226,12003,147402,h264,1920,1080,pass
Teleganés,海外·综合,https://nlb2-live.emitstream.com/hls/5z6oj7ziwxzfnj78vg2m/master.m3u8,02,{},ok,5102,2370,200001,h264,1280,720,pass
Telegela 647,国际新闻,https://64b16f23efbee.streamlock.net/telegela/telegela/playlist.m3u8,02;11,{},ok,2910,2868,200001,h264,1280,720,pass
TéléGohelle,海外·综合,https://videas.agglo-lenslievin.fr/index.m3u8,02,{},no-response,5091,0,0,,,,fail
Telegranda,海外·综合,http://live.sloode.com:1935/telegranda_live/C2AD-0664-DC75-4744/playlist.m3u8,02,{},no-response,92,0,0,,,,fail
Telehit Musica,海外·音乐,http://181.119.66.28:8081/TELEHIT-MUSICA/index.m3u8,02,{},ok,1532,2149,200001,h264,1920,1080,pass
Teleimpacto,海外·综合,https://vpss2003.streamprolive.com/hls/live.m3u8,02,{},ok,6449,2698,200001,h264,1280,720,pass
